"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Bug","34557","DealerFire List Price Issue","0","Medium","Kara Korte","","Undecided","","AutoLoad","","10/20/15 07:16 PM","007:MAX","Kara Korte","","","0","Michaela Baker","0","0","11/23/15 07:57 PM","","","Resolved (Fixed)"
"Bug","34645","On Profit Max Page for Vehicle with Zero internet price, Rank is displayed as Zero of Max Rank (Example:0 of 78)","0","Medium","Bill Rogalla","","25.0.1","","Pricing","","11/03/15 02:02 PM","007:MAX","Shailesh Panchal","","","0","Michelle Clay","0","0","11/04/15 05:22 PM","","","Resolved (Verified)"
"Task","34676","Group Credential Update Super Admin Page","0","Medium","Dave Speer","","Undecided","","Engineering","","11/06/15 04:32 PM","007:MAX","Daniel Hillis","","","0","Daniel Hillis","0","0","06/09/16 04:09 PM","","","Resolved (Duplicate)"
"Task","34684","Portability QA Review","0","Medium","Christopher Norton","","25.2","","Pricing","","11/09/15 04:50 PM","007:MAX","Kara Korte","","","0","Christopher Norton","0","0","11/11/15 05:43 PM","","","Resolved (Completed)"
"Bug","34785","MB Autoload: $0 options and color options getting loaded into the packages portion of the Ad","0","Medium","V-MAX-PRODUCT","","Undecided","","AutoLoad","","11/18/15 04:02 PM","007:MAX","Christopher Norton","","","0","","0","0","11/23/15 04:37 PM","","","Active (Needs Requirements)"
"Task","34848","The months in graph are not matching with selected date range only on IE09","0","Medium","V-MAX-Engineers","","Undecided","","Reports","","11/25/15 01:38 PM","007:MAX","Monisha Lakshamana","","","0","","0","0","12/02/15 06:06 AM","","","Active (Ready for Work)"
"Bug","35064","SF:145073, ProfitMax Pricing Summary Tile Doesn't Load for Braman Motors","0","Medium","V-MAX-PRODUCT","","Undecided","","Pricing","","12/16/15 05:02 PM","007:MAX","Bill Rogalla","145073","","0","Michelle Clay","0","0","12/21/15 10:59 PM","","","Resolved (Fixed)"
"Bug","35119","SF:145555, Profit Max CPO Competitive Set Inaccurate - 0 Certified Within 100 Miles","0","Medium","V-MAX-PRODUCT","","Undecided","","Pricing","","12/21/15 07:45 PM","007:MAX","Bill Rogalla","145555","","0","Michaela Baker","0","0","01/19/16 05:32 PM","","","Resolved (Fixed)"
"Bug","35172","SF:146245, Profit Max Appraisal - Average Market Price for Units Incorrect ($300k)","0","Medium","V-MAX-PRODUCT","","Undecided","","Pricing","","12/29/15 05:56 PM","007:MAX","Bill Rogalla","146245","","0","Michaela Baker","0","0","01/19/16 05:31 PM","","","Resolved (Fixed)"
"Bug","35194","Profit Max Page is slow in production","0","Medium","Christopher Norton","","Undecided","","Pricing","","12/31/15 03:09 PM","007:MAX","Christopher Norton","","","1","Michelle Clay","0","0","12/31/15 07:24 PM","","","Resolved (Verified)"
"Bug","35322","SF:148927, Audi Make Different between FL and MAX","0","Medium","V-MAX-PRODUCT","","Undecided","","Data","","01/18/16 03:58 PM","007:MAX","Bill Rogalla","148927","","0","","0","0","01/29/16 08:46 PM","","","Active (Needs Priority)"
"Bug","35353","SF:149370, HENDRICK -Profit MAX Market Listing Data Concerns","0","Medium","Kara Korte","","Undecided","","AutoLoad","","01/20/16 04:17 PM","007:MAX","Bill Rogalla","149370","","0","Michaela Baker","0","0","03/03/16 07:30 PM","","","Resolved (Fixed)"
"Task","35402","DealerDotCom Sturgeon: Missing Trim for 53%","0","Medium","Kara Korte","","Undecided","","AutoLoad","","01/22/16 10:17 PM","007:MAX","Kara Korte","","","0","Michaela Baker","0","0","02/17/16 06:24 PM","","","Resolved (Completed)"
"Task","35403","DealerCarSearch Sturgeon: Missing trim for over 99% of vehicles","0","Medium","Kara Korte","","Undecided","","AutoLoad","","01/22/16 10:18 PM","007:MAX","Kara Korte","","","0","Michaela Baker","0","0","02/17/16 06:24 PM","","","Resolved (Completed)"
"Task","35404","DealerFire Sturgeon: Trim missing for approximately 66% of vehicles","0","Medium","Kara Korte","","Undecided","","AutoLoad","","01/22/16 10:19 PM","007:MAX","Kara Korte","","","0","Michaela Baker","0","0","02/17/16 06:25 PM","","","Resolved (Completed)"
"Task","35405","DealerTrack Sturgeon: Missing trim for almost 99% of vehicles","0","Medium","Kara Korte","","Undecided","","AutoLoad","","01/22/16 10:20 PM","007:MAX","Kara Korte","","","0","Michaela Baker","0","0","02/17/16 06:26 PM","","","Resolved (Completed)"
"Task","35406","eBiz Sturgeon: Trim missing for almost every vehicle","0","Medium","Kara Korte","","Undecided","","AutoLoad","","01/22/16 10:21 PM","007:MAX","Kara Korte","","","0","Michaela Baker","0","0","02/17/16 06:26 PM","","","Resolved (Completed)"
"Task","35407","VinSolutions Sturgeon: Missing mileage on 47% of vehicles","0","Medium","Kara Korte","","Undecided","","AutoLoad","","01/22/16 10:22 PM","007:MAX","Kara Korte","","","0","Michaela Baker","0","0","02/17/16 05:53 PM","","","Resolved (Completed)"
"Task","35420","Market Listings: BMW package issues","0","Medium","Kara Korte","","Undecided","","AutoLoad","","01/25/16 04:09 PM","007:MAX","Kara Korte","","","0","Michaela Baker","0","0","02/17/16 05:31 PM","","","Resolved (Completed)"
"Task","35421","Market Listings: Hummer package issues","0","Medium","Kara Korte","","Undecided","","AutoLoad","","01/25/16 04:12 PM","007:MAX","Kara Korte","","","0","Michaela Baker","0","0","02/22/16 08:00 PM","","","Resolved (Completed)"
"Bug","35459","Profit Max: the initial request to profit max is taking too long","0","Medium","V-MAX-Engineers","","Undecided","","Pricing","","01/27/16 03:09 PM","007:MAX","Christopher Norton","","","0","","0","0","02/01/16 04:20 PM","02/01/16 04:20 PM","","Active (Needs Research)"
"Project","35480","-------------------------26.2 RELEASE-------------------------------","0","Medium","V-MAX-PRODUCT","","26.2","","AutoLoad","","01/28/16 03:40 PM","007:MAX","Michelle Clay","","","0","","0","0","02/12/16 10:01 PM","","","Planning"
"Task","35671","Remove Nissan & Infiniti Package Codes in Name","0","Medium","Kara Korte","","Undecided","","AutoLoad","","02/11/16 09:31 PM","007:MAX","Kara Korte","","","0","Michaela Baker","0","0","03/03/16 07:23 PM","","","Resolved (Completed)"
"QA Task","32797","QA: Improve Powershell HTTP Test to Include Missing Endpoints","","Medium","Tim Muir","","Undecided","","Services","","03/18/15 07:07 PM","007:MAX","Tim Muir","","","0","Tim Muir","0","0","04/19/17 04:24 PM","04/19/17 04:24 PM","","Closed (Completed)"
"Internal Task","34267","Create a ""Generate All"" button that will allow us to regenerate all Mobile Showroom Window Stickers","3","Medium","J. Travis Huber","","Undecided","","Mobile Showroom","","09/09/15 09:11 PM","007:MAX","Michelle Clay","","","0","J. Travis Huber","12","12","05/18/16 08:24 PM","05/23/16 03:10 PM","","Closed (Completed)"
"Task","32695","Showroom needs an UPDATE YOUR F***ING BROWSER page","","Medium","V-MAX-PRODUCT","","Undecided","","Digital Showroom","","03/11/15 05:51 PM","007:MAX","Kevin Sisney","","","0","Christopher Norton","0","0","03/14/17 07:25 PM","03/14/17 07:25 PM","","Closed (Won't Complete)"
"Task","32820","Inventory page Exemption Action buttons","","Medium","V-MAX-Engineers","","Undecided","","Engineering","","03/19/15 07:59 PM","007:MAX","J. Travis Huber","","","0","Joseph Laochaloenvanich","0","0","03/03/17 04:54 PM","03/03/17 04:54 PM","","Closed (Won't Complete)"
"Task","32817","Add Exemptions Bucket/WorkflowType","","Medium","V-MAX-Engineers","","Undecided","","Engineering","","03/19/15 07:47 PM","007:MAX","J. Travis Huber","","","0","Joseph Laochaloenvanich","0","0","03/03/17 03:30 PM","03/03/17 03:32 PM","","Closed (Won't Complete)"
"Task","32818","Exemptions Upgrade Settings","","Medium","V-MAX-Engineers","","Undecided","","Engineering","","03/19/15 07:48 PM","007:MAX","J. Travis Huber","","","0","Joseph Laochaloenvanich","0","0","03/03/17 03:30 PM","03/03/17 03:33 PM","","Closed (Won't Complete)"
"Task","32819","Add exemption bucket values to Dashboard and Inventory ","","Medium","V-MAX-Engineers","","Undecided","","Engineering","","03/19/15 07:55 PM","007:MAX","J. Travis Huber","","","0","Joseph Laochaloenvanich","0","0","03/03/17 03:30 PM","03/03/17 03:33 PM","","Closed (Won't Complete)"
"Internal Defect","36891","Hot fix DSR to update url to use new host/path","0","Medium","Bill Rogalla","","Undecided","","Engineering","","06/15/16 04:52 AM","007:MAX","Daniel Hillis","","","0","J. Travis Huber","0","0","06/15/16 02:58 PM","02/09/17 03:48 AM","","Closed (Fixed)"
"Internal Task","35533","Autoload inventory will use old S3 audit xml regardless of updates to scrape code updates","0","Medium","J. Travis Huber","","Undecided","","Engineering","","02/01/16 05:35 PM","007:MAX","Graham Smith","","","0","Daniel Hillis","0","0","01/23/17 08:59 PM","01/23/17 09:00 PM","","Closed (Won't Complete)"
"Task","32680","SF:114232, Unit Not Showing Correctly in Max TTM","","Medium","V-MAX-PRODUCT","","Undecided","","Dashboard","","03/10/15 04:34 PM","007:MAX","Dan Webster","114232","","0","Bill Rogalla","0","0","04/08/15 09:10 PM","04/08/15 09:10 PM","","Closed (Completed)"
"Internal Defect","32685","MDS: missing marketing.xml after ad release","","Medium","Christopher Norton","","22.2","","Max Ad","","03/10/15 09:09 PM","007:MAX","Christopher Norton","","","0","Michelle Clay","0","0","03/16/15 03:28 PM","03/18/15 06:45 PM","","Closed (Fixed)"
"Bug","32686","SF:114271,Mazda Compliance Issue - Trim Listed with out Make/ Model","","Medium","Christopher Norton","","23.0","","Max Ad","","03/10/15 09:15 PM","007:MAX","Bill Rogalla","114271","","0","Christopher Norton","0","0","04/07/15 05:37 PM","04/22/15 03:25 PM","","Closed (Verified)"
"Bug","32689","SF:114300, DealerOn MAX for Web 2.0 button not displaying on VDP","","Medium","App Support","","Undecided","","Website 2.0","","03/10/15 09:54 PM","007:MAX","Bill Rogalla","114300","","0","Michaela Baker","0","0","03/11/15 05:01 PM","03/16/15 03:01 PM","","Closed (By Design)"
"Bug","32690","SF:111597, DealerOn MAX for Web 2.0 button not displaying on SRP or VDP","","Medium","V-MAX-PRODUCT","","23.0","","Website 2.0","","03/10/15 09:56 PM","007:MAX","Bill Rogalla","111597","","0","Arjun Seshadri","0","0","04/07/15 04:14 PM","04/22/15 03:25 PM","","Closed (Fixed)"
"Bug","32697","SF:114371, Digital Showroom Not Displaying KBB Values","","Medium","App Support","","Undecided","","Digital Showroom","","03/11/15 07:20 PM","007:MAX","Dan Webster","114371","","0","Chad L Sosna","0","0","04/02/15 10:08 PM","04/03/15 04:41 PM","","Closed (Fixed)"
"Task","32698","Jack Kane not able to receive Bionic report emails","","Medium","Troy Hemstreet","","Undecided","","Max Ad:  Ad Generation","","03/11/15 07:21 PM","007:MAX","Troy Hemstreet","","","0","Troy Hemstreet","0","0","03/11/15 07:22 PM","03/11/15 07:22 PM","","Closed (Completed)"
"Bug","32699","SF:114367, Max Mobile App - Photos not displaying - Gray bars","","Medium","App Support","","23.0","","Mobile Web Loader","","03/11/15 07:24 PM","007:MAX","Dan Webster","114367","","0","Michelle Clay","0","0","04/30/15 03:52 PM","05/05/15 03:51 PM","","Closed (Verified)"
"Bug","32705","SF:114359, AutoLoad Not Loading Packages/Colors - GM","","Medium","App Support","","Undecided","","AutoLoad","","03/11/15 08:07 PM","007:MAX","Dan Webster","114359","","0","Dan Webster","0","0","03/13/15 07:49 PM","03/13/15 07:49 PM","","Closed (By Design)"
"Bug","32712","SF:114296, Issue with DealerOn Site and MAX for Web 2.0 Product Not Displaying Correctly","","Medium","App Support","","Undecided","","Website 2.0","","03/12/15 03:40 PM","007:MAX","Dan Webster","114296","","0","Chad L Sosna","0","0","03/12/15 07:23 PM","03/16/15 04:49 PM","","Closed (By Design)"
"Bug","32713","SF:114297, Issue With DealerOn Site and MAX for Web 2.0 Product Not Displaying Correctly","","Medium","App Support","","Undecided","","Website 2.0","","03/12/15 03:44 PM","007:MAX","Dan Webster","114297","","0","Michaela Baker","0","0","03/13/15 02:34 PM","03/16/15 04:52 PM","","Closed (By Design)"
"Bug","32717","MAX: STA when trying to navigation to the approval summary page","","High","Michelle Clay","","22.2","","Max Ad","","03/12/15 07:23 PM","007:MAX","Christopher Norton","","","0","Christopher Norton","0","0","03/16/15 04:20 PM","03/18/15 06:45 PM","","Closed (Fixed)"
"Task","32719","SF:114456, MAX Mobile Blacks Out When Taking a Horizontal Photo","","Medium","App Support","","Undecided","","Mobile Web Loader","","03/12/15 08:16 PM","007:MAX","Dan Webster","114456","","0","Michelle Clay","0","0","07/08/15 08:02 PM","07/15/15 06:12 PM","","Closed (Completed)"
"Bug","32725","SF:114522, 2 Units Not Showing in Low Photos Report","","Medium","App Support","","Undecided","","Reports","","03/13/15 02:14 PM","007:MAX","Dan Webster","114522","","0","Dan Webster","0","0","03/13/15 09:31 PM","03/13/15 09:31 PM","","Closed (By Design)"
"Bug","32727","SF:114499, Lexus Leads Sending To Price Leblanc Toyota","","Medium","App Support","","Undecided","","Website 2.0","","03/13/15 03:03 PM","007:MAX","Dan Webster","114499","","0","Bill Rogalla","0","0","03/19/15 04:17 PM","03/19/15 04:17 PM","","Closed (Fixed)"
"Internal Defect","32728","Max: Could not find stored procedure 'chrome.getOptionalEquipmentCategories'.","","High","Christopher Norton","","22.2","","Max Ad","","03/13/15 04:06 PM","007:MAX","Christopher Norton","","","0","Michelle Clay","0","0","03/16/15 03:26 PM","03/18/15 06:45 PM","","Closed (Fixed)"
"Bug","32729","SF:114558, In Group Transfers Showing the Wrong Pictures","","Medium","App Support","","Undecided","","Photos","","03/13/15 07:22 PM","007:MAX","Dan Webster","114558","","0","Dan Webster","0","0","03/13/15 08:42 PM","03/13/15 08:42 PM","","Closed (Duplicate)"
"Task","32731","Nissan Spider","","Medium","Christopher Norton","","Undecided","","AutoLoad","","03/13/15 08:58 PM","007:MAX","Chad L Sosna","","","0","Christopher Norton","0","0","04/07/15 06:25 PM","04/22/15 03:25 PM","","Closed (Verified)"
"Project","32735","Show showroom data on dashboard (parent case)","","Medium","V-MAX-Engineers","","23.0","","Dashboard","","03/16/15 03:02 PM","007:MAX","Chad L Sosna","","","0","Chad L Sosna","0","0","04/22/15 03:30 PM","04/22/15 03:30 PM","31462,32736,32791,32792,32794,32795,32796,32801,32803,33017,33053,","Closed (Completed)"
"Task","32736","Step 1: Data collection of dealer level Showroom data for display on dashboard","","Medium","Chad L Sosna","","23.0","","Dashboard","","03/16/15 03:13 PM","007:MAX","Chad L Sosna","","","0","Chad L Sosna","0","0","04/22/15 03:29 PM","04/22/15 03:29 PM","","Closed (Completed)"
"Task","32737","Load DSR and MAX For Website Google Analytic Data to Be Used In Production","","Medium","V-MAX-PRODUCT","","Undecided","","Data","","03/16/15 03:31 PM","007:MAX","Michaela Baker","","","0","Michaela Baker","0","0","03/17/15 04:36 PM","03/17/15 04:36 PM","","Closed (Duplicate)"
"Task","32745","Add showroom tab to the dashboard UI","","Medium","V-MAX-PRODUCT","","Undecided","","Dashboard","","03/16/15 04:14 PM","007:MAX","Chad L Sosna","","","0","Michelle Clay","0","0","04/01/15 07:34 PM","04/01/15 07:34 PM","","Closed (Duplicate)"
"Task","32754","Update Chrysler dynamic option filters","","Medium","Tim Muir","","23.0","","AutoLoad","","03/16/15 07:51 PM","007:MAX","Jeff Tureen","","","0","Tim Muir","0","0","03/25/15 10:23 PM","04/22/15 03:25 PM","","Closed (Verified)"
"Bug","32755","SF:114694, Max4Web 1.0 PDF Not Updating With Price Change","","Medium","Graham Smith","","Undecided","","Website 2.0","","03/16/15 08:15 PM","007:MAX","Bill Rogalla","114694","","0","Graham Smith","0","0","03/20/15 03:35 PM","04/22/15 03:25 PM","32640,","Closed (Not Reproducible)"
"Bug","32758","Unable to Activate ""Enable Book Valuations in Showroom""","","Medium","App Support","","Undecided","","Digital Showroom","","03/16/15 10:00 PM","007:MAX","Bill Rogalla","","","0","Michaela Baker","0","0","03/18/15 03:51 PM","03/18/15 09:33 PM","","Closed (Fixed)"
"Task","32762","Upgrade/replace windows servers to Windows 2012R2 (parent)","","Medium","J. Travis Huber","","23.1","","Engineering","","03/17/15 02:37 PM","007:MAX","Zac Brown","","","0","J. Travis Huber","0","0","05/20/15 04:23 PM","05/21/15 02:28 PM","32359,33084,33085,","Closed (Completed)"
"Project","32764","-------------------------------BETWEEN 22.2 and 23.0------------------------------------------","","Medium","V-MAX-PRODUCT","","Undecided","","Max Ad","","03/17/15 03:30 PM","007:MAX","Michelle Clay","","","0","Chad L Sosna","0","0","04/22/15 03:33 PM","04/22/15 03:33 PM","","Closed (Completed)"
"Task","32770","UI for Showroom and MAX For Website Data on the Store Level Dashboard","","Medium","V-MAX-PRODUCT","","Undecided","","Dashboard","","03/17/15 04:25 PM","007:MAX","Chad L Sosna","","","0","Michelle Clay","0","0","03/18/15 06:37 PM","03/18/15 06:37 PM","","Closed (Completed)"
"Bug","32772","SF:114773, Acura CPO change request-Multi-point Inspection","","Medium","App Support","","Undecided","","Max Ad","","03/17/15 04:49 PM","007:MAX","Bill Rogalla","114773","","0","Michelle Clay","0","0","03/18/15 02:51 PM","03/18/15 03:05 PM","","Closed (Fixed)"
"Task","32774","Website PDFs not being generated (inventorytype not in inventorydocument xsd)","","High","V-MAX-QA","","22.2","","Max Ad","","03/17/15 06:34 PM","007:MAX","Arjun Seshadri","","","0","Jeff Tureen","0","0","03/17/15 07:17 PM","03/18/15 06:45 PM","","Closed (Completed)"
"Bug","32775","SF:114817, BMW X3 Trim in MAX Not Matching Trim in Digital Showroom","","Medium","App Support","","Undecided","","Digital Showroom","","03/17/15 08:19 PM","007:MAX","Bill Rogalla","114817","","0","Michaela Baker","0","0","03/18/15 03:48 PM","03/18/15 04:39 PM","","Closed (By Design)"
"Task","32785","hyundai spider for Luther Burnsville Hyundai is receiving -100","","Medium","Arjun Seshadri","","23.0","","AutoLoad","","03/18/15 01:16 PM","007:MAX","App Support","","","0","Jeff Tureen","0","0","03/18/15 06:26 PM","04/02/15 10:31 PM","","Closed (Completed)"
"Bug","32789","SF:114713, Units Showing Wrong Photos in Max - Different Make Model (MAX Mobile)","","Medium","App Support","","Undecided","","Mobile Web Loader","","03/18/15 04:32 PM","007:MAX","Bill Rogalla","114713","","0","Michelle Clay","0","0","03/18/15 04:47 PM","04/03/15 04:44 PM","","Closed (Fixed)"
"Task","32791","Step 1: Get data for Dashboard","","Medium","V-MAX-Engineers","","Undecided","","Dashboard","","03/18/15 06:31 PM","007:MAX","Michelle Clay","","","0","Michelle Clay","0","0","03/18/15 06:34 PM","03/18/15 06:34 PM","","Closed (Completed)"
"Task","32792","Step 2: Interpretation of dealer level Showroom data for display on dashboard - individual Store data","","Medium","Tim Muir","","23.0","","Dashboard","","03/18/15 06:36 PM","007:MAX","Michelle Clay","","","0","Troy Hemstreet","0","0","04/16/15 10:54 PM","04/22/15 03:25 PM","","Closed (Completed)"
"Task","32794","Dashboard UI - Digital Showroom Traffic","","Medium","Tim Muir","","23.0","","Dashboard","","03/18/15 07:05 PM","007:MAX","Michelle Clay","","","0","Graham Smith","0","0","04/17/15 05:17 PM","04/22/15 03:25 PM","","Closed (Won't Complete)"
"Task","32795","Dashboard UI - Website 2.0 Traffic","","Medium","Tim Muir","","23.0","","Dashboard","","03/18/15 07:05 PM","007:MAX","Michelle Clay","","","0","Graham Smith","0","0","04/08/15 07:27 PM","04/22/15 03:25 PM","","Closed (Completed)"
"Task","32796","Dashboard UI - Website 2.0 Leads","","Medium","Tim Muir","","23.0","","Dashboard","","03/18/15 07:06 PM","007:MAX","Michelle Clay","","","0","Graham Smith","0","0","04/09/15 04:56 PM","04/22/15 03:25 PM","","Closed (Completed)"
"Task","32801","Group Dashboard UI: Digital Showroom Traffic","","Medium","Michelle Clay","","23.0","","Dashboard","","03/18/15 07:49 PM","007:MAX","Michaela Baker","","","0","Graham Smith","0","0","04/15/15 10:33 PM","04/22/15 03:25 PM","","Closed (Completed)"
"Bug","32802","SF:114909, TTM Dashboard Not Populating","","Medium","App Support","","Undecided","","Dashboard","","03/18/15 07:49 PM","007:MAX","Bill Rogalla","114909","","0","J. Travis Huber","0","0","03/30/15 03:08 PM","04/02/15 06:15 PM","","Closed (Fixed)"
"Task","32803","Group Dashboard UI: Website 2.0 Traffic","","Medium","Michelle Clay","","23.0","","Dashboard","","03/18/15 07:49 PM","007:MAX","Michaela Baker","","","0","Graham Smith","0","0","04/15/15 10:33 PM","04/22/15 03:25 PM","","Closed (Completed)"
"Bug","32804","SF:114910,TTM Dashboard Not Populating","","Medium","Bill Rogalla","","Undecided","","Dashboard","","03/18/15 07:51 PM","007:MAX","Bill Rogalla","114910","","0","J. Travis Huber","0","0","03/20/15 02:05 PM","03/20/15 04:25 PM","","Closed (Fixed)"
"Bug","32805","SF:114911, TTM Dashboard Not Populating","","Medium","Bill Rogalla","","Undecided","","Dashboard","","03/18/15 07:53 PM","007:MAX","Bill Rogalla","114911","","0","J. Travis Huber","0","0","03/20/15 02:20 PM","03/20/15 04:26 PM","","Closed (Fixed)"
"Bug","32806","SF:114934, New Car Pricing Not Updating When Unit Cost Is Changed","","Medium","App Support","","Undecided","","Pricing","","03/18/15 08:00 PM","007:MAX","Bill Rogalla","114934","","0","Michelle Clay","0","0","03/25/15 08:32 PM","03/26/15 06:04 PM","","Closed (By Design)"
"Internal Task","32807","Autoload Error - End time cannot be less than start time","","Medium","Christopher Norton","","23.0","","AutoLoad","","03/19/15 02:28 PM","007:MAX","Jeff Tureen","","","0","Arjun Seshadri","0","0","04/10/15 03:56 PM","04/29/15 07:58 PM","","Closed (Verified)"
"Task","32815","Add new bucket alerts setting","","Medium","V-MAX-Engineers","","Undecided","","Engineering","","03/19/15 07:31 PM","007:MAX","J. Travis Huber","","","0","Michelle Clay","0","0","04/16/15 08:11 PM","04/16/15 08:11 PM","","Closed (Won't Complete)"
"Task","32816","Add exemption bucket values to daily bucket alert job/tasks","","Medium","V-MAX-PRODUCT","","Undecided","","Engineering","","03/19/15 07:35 PM","007:MAX","J. Travis Huber","","","0","Michelle Clay","0","0","04/16/15 08:11 PM","04/16/15 08:11 PM","","Closed (Won't Complete)"
"Bug","32824","SF:115088, Autoload Concern - Inconsistencies With Transmissions/ MPG ","","Medium","Jeff Tureen","","23.0","","AutoLoad","","03/19/15 09:47 PM","007:MAX","Bill Rogalla","115088","","0","Arjun Seshadri","0","0","04/10/15 02:26 PM","04/22/15 03:25 PM","","Closed (Verified)"
"Project","32825","Digital Showroom Email Reports (weekly and monthly)","","Medium","Tim Muir","","25.0","","Digital Showroom","","03/19/15 10:15 PM","007:MAX","Michaela Baker","","","0","Tim Muir","0","0","10/28/15 05:06 PM","10/28/15 06:18 PM","32883,32884,32885,34402,","Closed (Completed)"
"Bug","32833","SF:115138, Digital Showroom Wrong CRM Email Address being sent","","Medium","App Support","","Undecided","","Digital Showroom","","03/20/15 05:32 PM","007:MAX","Bill Rogalla","115138","","0","Michelle Clay","0","0","03/24/15 07:03 PM","03/24/15 07:05 PM","","Closed (Fixed)"
"Bug","32846","SF:115162, Toyota/ Lexus Autoload ""Pending Status""-50 cars","","Medium","App Support","","Undecided","","AutoLoad","","03/23/15 03:49 PM","007:MAX","Bill Rogalla","115162","","0","Chad L Sosna","0","0","04/01/15 09:21 PM","04/01/15 09:53 PM","","Closed (Verified)"
"Task","32855","Task Processors - Remove dependency on Wanamaker.WebApp","","Medium","J. Travis Huber","","23.0","","Engineering","","03/23/15 10:07 PM","007:MAX","J. Travis Huber","","","0","J. Travis Huber","0","0","03/24/15 01:33 PM","04/22/15 03:25 PM","","Closed (Completed)"
"Task","32862","Step 2: Interpretation of dealer level Showroom data for display on dashboard - group data","","Medium","Tim Muir","","23.0","","AutoLoad","","03/24/15 07:02 PM","007:MAX","Chad L Sosna","","","0","Troy Hemstreet","0","0","04/16/15 11:02 PM","04/22/15 03:25 PM","","Closed (Completed)"
"Task","32865","Create installer for Max Decoder","","Medium","Jeff Tureen","","23.0","","Engineering","","03/24/15 11:17 PM","007:MAX","J. Travis Huber","","","0","J. Travis Huber","0","0","05/20/15 04:23 PM","05/21/15 03:33 AM","","Closed (Completed)"
"Task","32870","Stored proc to display or clear autoload data for a dealer and site","","Medium","Chad L Sosna","","23.0","","AutoLoad","","03/25/15 08:18 PM","007:MAX","Jeff Tureen","","","0","Chad L Sosna","0","0","03/27/15 07:51 PM","04/22/15 03:25 PM","","Closed (Verified)"
"Task","32871","Nissan decoding","","Medium","V-MAX-Engineers","","23.0","","AutoLoad","","03/25/15 09:35 PM","007:MAX","Chad L Sosna","","","0","Chad L Sosna","0","0","04/22/15 02:50 PM","04/22/15 03:25 PM","32892,32893,32894,32895,","Closed (Completed)"
"Bug","32877","SF:115504, Photos Not Loading from MAX Mobile into Desktop-Gray Bars","","Medium","App Support","","23.0","","Mobile Web Loader","","03/26/15 04:31 PM","007:MAX","Bill Rogalla","115504","","0","Michelle Clay","0","0","04/30/15 03:56 PM","05/05/15 03:51 PM","","Closed (Verified)"
"Bug","32880","SF:115509, Cars.com CTRs Not Updating Price","","Medium","App Support","","Undecided","","Data","","03/26/15 04:48 PM","007:MAX","Bill Rogalla","115509","","0","Michelle Clay","0","0","07/02/15 07:37 PM","07/30/15 09:15 PM","","Closed (Fixed)"
"Task","32883","Digital Showroom/ Website 2.0 email settings","","Medium","Shailesh Panchal","","25.0","","Digital Showroom","","03/26/15 09:53 PM","007:MAX","Michelle Clay","","","0","Shailesh Panchal","0","0","10/14/15 03:43 PM","10/28/15 09:53 AM","","Closed (Verified)"
"Task","32884","Digital Showroom Weekly and Monthly Email Reports - Image Creation","","Medium","Tim Muir","","25.0","","Digital Showroom","","03/26/15 09:54 PM","007:MAX","Michelle Clay","","","0","Tim Muir","0","0","10/28/15 05:03 PM","10/28/15 06:16 PM","","Closed (Verified)"
"Task","32885","Digital Showroom Weekly Email Reports- Creating the template","","Medium","Tim Muir","","25.0","","Digital Showroom","","03/26/15 09:54 PM","007:MAX","Michelle Clay","","","0","Tim Muir","0","0","10/05/15 07:45 PM","10/28/15 06:17 PM","","Closed (Verified)"
"Task","32892","Nissan Decoding - Option filtering - S","","Medium","Jeff Tureen","","Undecided","","AutoLoad","","03/27/15 07:06 PM","007:MAX","Michelle Clay","","","0","Jeff Tureen","0","0","04/13/15 07:37 PM","04/22/15 03:25 PM","","Closed (Completed)"
"Task","32893","Nissan decoding - UI ","","Medium","Jeff Tureen","","23.0","","AutoLoad","","03/27/15 07:08 PM","007:MAX","Michelle Clay","","","0","Jeff Tureen","0","0","04/09/15 08:31 PM","04/22/15 03:25 PM","","Closed (Completed)"
"Task","32894","Nissan decoding - Special Decoder for PON","","Medium","Jeff Tureen","","23.0","","AutoLoad","","03/27/15 07:09 PM","007:MAX","Michelle Clay","","","0","Chad L Sosna","0","0","04/22/15 02:51 PM","04/22/15 03:25 PM","","Closed (Completed)"
"Task","32895","Nissan decoding - Don't sent requests for Infiniti","","Medium","V-MAX-Engineers","","Undecided","","AutoLoad","","03/27/15 07:10 PM","007:MAX","Michelle Clay","","","0","Michelle Clay","0","0","10/16/15 07:40 PM","10/16/15 07:40 PM","","Closed (Duplicate)"
"Bug","32905","SF:114746, Several Units Showing Wrong Trim FL/Online-Dodge Caravan","","Medium","App Support","","Undecided","","Max Ad","","03/30/15 09:39 PM","007:MAX","Bill Rogalla","114746","","0","Chad L Sosna","0","0","04/08/15 03:58 PM","04/08/15 08:11 PM","","Closed (Fixed)"
"Internal Task","32906","Add ""buildnumber"" to autoinstaller","","Medium","J. Travis Huber","","23.0","","Engineering","","03/30/15 09:50 PM","007:MAX","J. Travis Huber","","","0","J. Travis Huber","0","0","04/22/15 06:00 PM","04/29/15 07:51 PM","","Closed (Completed)"
