"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Feature","11509","Max Marketing - [A] - Allow non-certified vehicles to have certified benefits on sales packet (aka ""Selling Sheet"")","","Medium","Narendra Barad","","5.19","","Engineering","","07/21/10 02:56 PM","007:MAX","Daniel Hillis","","","0","Daniel Hillis","16","16","09/15/10 04:48 PM","10/06/10 09:18 PM","","Closed (Implemented)"
"Feature","11510","Max Marketing - [A] - Add Payment section to Market Analysis.","","Medium","Narendra Barad","","5.19","","Engineering","","07/21/10 02:56 PM","007:MAX","Daniel Hillis","","","0","Kevin Boucher","24","24","09/21/10 08:24 PM","10/05/10 04:20 PM","","Closed (Implemented)"
"Feature","11511","Max Marketing - Shrink Vehicle Image.","","Medium","Daniel Hillis","","5.18.1","","Engineering","","07/21/10 02:56 PM","007:MAX","Daniel Hillis","","","0","Daniel Hillis","1","1","08/03/10 07:23 PM","08/03/10 07:25 PM","","Closed (Implemented)"
"Feature","11512","Max Marketing - [A+] - Add buttons at top of preview to get to Market Comparison / Selling Sheet.","","Medium","Daniel Hillis","","5.18.1","","Engineering","","07/21/10 02:56 PM","007:MAX","Daniel Hillis","","","0","Daniel Hillis","4","4","08/03/10 07:24 PM","08/03/10 07:26 PM","","Closed (Implemented)"
"Feature","11513","Max Marketing - Show negative savings on Market Listings. a. E.g. ($100)","","Medium","Narendra Barad","","5.18.1","","Engineering","","07/21/10 02:56 PM","007:MAX","Daniel Hillis","","","0","Narendra Barad","0.02","0.02","08/11/10 05:19 PM","08/11/10 05:19 PM","","Closed (Implemented)"
"Feature","11514","Max Marketing - [B++] - Change interaction of Market Listings price/mileage criteria (as in MVSG)","","Medium","Daniel Hillis","","Undecided","","Engineering","","07/21/10 02:56 PM","007:MAX","Daniel Hillis","","","0","Zac Brown","0","0","02/18/11 07:37 AM","02/18/11 07:37 AM","","Closed (Won't Implement)"
"Feature","11515","Max Marketing - [A+] - Rename Max Marketing Sheets/Modules","","Medium","Daniel Hillis","","5.18.1","","Engineering","","07/21/10 03:03 PM","007:MAX","Daniel Hillis","","","0","Narendra Barad","4","4","08/03/10 04:46 PM","08/03/10 04:47 PM","","Closed (Implemented)"
"Feature","11516","Max Marketing - [A+] - Allow the user to print (publish?) Market Comparison by itself.","","Medium","Narendra Barad","","5.18.1","","Engineering","","07/21/10 03:03 PM","007:MAX","Daniel Hillis","","","0","Daniel Hillis","8","8","08/10/10 04:17 PM","08/11/10 05:33 PM","","Closed (Implemented)"
"Feature","11517","Max Marketing - [A] - Add 'Order VHR report' link & icon to VHR section","","Medium","Narendra Barad","","5.19","","Engineering","","07/21/10 03:18 PM","007:MAX","Daniel Hillis","","","0","Kevin Boucher","16","24","09/21/10 08:23 PM","10/07/10 06:29 PM","","Closed (Implemented)"
"Feature","11518","Max Marketing - [A-] - Add bookout link to Equipment (aka Features) section","","Medium","Narendra Barad","uat","5.19","","Engineering","","07/21/10 03:18 PM","007:MAX","Daniel Hillis","","","0","Daniel Hillis","24","24","09/15/10 05:08 PM","10/05/10 07:24 PM","","Closed (Implemented)"
"Feature","11519","Max Marketing - Highlights section changes to improve usability","","Medium","Daniel Hillis","","5.19","","Engineering","","07/21/10 03:32 PM","007:MAX","Daniel Hillis","","","0","Kevin Boucher","24","24","09/10/10 05:53 PM","09/21/10 09:21 PM","","Closed (Implemented)"
"Project","11520","Max Marketing - Expert Reviews and Awards - Source in Italics","","Medium","Daniel Hillis","","Undecided","","Engineering","","07/21/10 03:32 PM","007:MAX","Daniel Hillis","","","0","Daniel Hillis","0","0","07/21/10 05:12 PM","07/21/10 05:12 PM","","Closed (Completed)"
"Bug","11521","Max Marketing - Market Listings - Placement of Refresh button changed","","Medium","Narendra Barad","","5.18.1","","Engineering","","07/21/10 03:34 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","4","4","08/04/10 06:49 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Feature","11523","Max Marketing - Add Ad Highlights to Selling Sheet/Value Analyzer","","Medium","Narendra Barad","","5.19","","Engineering","","07/21/10 03:51 PM","007:MAX","Daniel Hillis","","","0","Brock Reeve","40","40","09/17/10 08:36 PM","10/06/10 09:39 PM","","Closed (Implemented)"
"Feature","11525","Max Marketing - [A+] - Add KBB Consumer Guide to Pricing Analysis","","Medium","Daniel Hillis","","5.18.1","","Engineering","","07/21/10 04:01 PM","007:MAX","Daniel Hillis","","","0","Narendra Barad","24","24","08/02/10 10:32 PM","08/02/10 10:32 PM","","Closed (Implemented)"
"Bug","11535","Max Marketing - Confusing flow of events after Content-Disposition header with filename implemented","","Medium","Narendra Barad","","5.18.1","","Engineering","","07/21/10 07:14 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","07/26/10 06:58 PM","07/26/10 06:58 PM","","Closed (Won't Fix)"
"Feature","11537","Max Marketing - [A-] - Allow selection of Original List Price for vehicle (scope: Max Marketing only)","","Medium","Narendra Barad","","5.19","","Engineering","","07/21/10 07:23 PM","007:MAX","Daniel Hillis","","","0","Daniel Hillis","24","24","09/17/10 07:43 PM","10/06/10 09:50 PM","","Closed (Implemented)"
"Bug","11542","Max Marketing - Market Listing - Sorting broken when Display Limit set and more listing available","","High","Narendra Barad","","5.18.1","","Engineering","","07/21/10 07:55 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","16","16","07/29/10 07:27 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Project","11544","Max Marketing - parent case for cases that can't be worked yet.","","Medium","Michelle Clay","","Undecided","","Max Ad","","07/21/10 08:32 PM","007:MAX","Daniel Hillis","","","0","Michelle Clay","0","0","01/23/15 08:23 PM","01/23/15 08:51 PM","11322,","Closed (Completed)"
"Bug","11548","Max Marketing - css issue - Add a line between Expert Reviews and JD Powers in pdf","","Medium","Narendra Barad","","5.18.1","","Engineering","","07/22/10 03:28 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","2","2","08/03/10 06:56 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Project","11550","Max Marketing - parent case for 5.19","","Medium","Daniel Hillis","","5.19","","Engineering","","07/22/10 06:03 PM","007:MAX","Daniel Hillis","","","0","Narendra Barad","0","0","10/21/10 07:39 PM","10/21/10 07:41 PM","11323,11328,11329,11489,11491,11508,11509,11510,11517,11518,11519,11523,11537,11610,11735,11784,11808,11841,11846,11860,11891,11941,11951,11955,11956,11958,11966,11968,11990,11996,11999,12000,12017,12023,12024,12097,12129,12149,12153,12166,12169,12170,12181,12188,12189,12190,12195,12202,12220,12224,12242,12282,12283,12284,12306,12310,12323,12325,12327,12341,12350,12352,12361,12364,12378,12385,12386,12387,12388,12389,12392,12393,12395,12400,12402,12403,12405,12406,12407,12409,12414,12415,12416,12422,12433,12441,12442,12447,12455,12458,12463,12466,12474,12475,12476,12477,12478,12479,12481,12482,12483,12484,12487,12497,12507,12510,12513,12517,12518,12525,12526,12529,12536,12540,12541,12542,12545,12549,12555,12561,12562,12563,12571,12580,12592,12593,12604,12606,12613,12614,12616,12620,12621,12622,12623,12633,12637,12645,12647,12648,12655,12656,12672,12679,12692,12694,12702,12707,12719,","Closed (Completed)"
"Project","11555","Max Marketing - Undetermined Scope","","Medium","Daniel Hillis","","Undecided","","Engineering","","07/23/10 02:38 PM","007:MAX","Daniel Hillis","","","0","Daniel Hillis","0","0","12/20/10 06:26 PM","12/20/10 06:26 PM","","Closed (Completed)"
"Feature","11584","Max Marketing - Pricing Gauge Customer Context Changes","","Medium","Daniel Hillis","MaxMarketing-OutOfScope","Undecided","","Engineering","","07/27/10 01:38 PM","007:MAX","Daniel Hillis","","","0","Zac Brown","0","0","02/18/11 07:37 AM","02/18/11 07:37 AM","","Closed (Won't Implement)"
"Feature","11585","Max Marketing - Make Web PDF (aka Value Analyzer) an upgrade","","Medium","Daniel Hillis","","5.18.1","","Engineering","","07/27/10 01:42 PM","007:MAX","Daniel Hillis","","","0","Daniel Hillis","8","8","08/04/10 06:43 PM","08/05/10 09:28 PM","","Closed (Implemented)"
"Feature","11586","Max Marketing - Make Market Listings an admin option for Web PDF (aka Value Analyzer)","","Medium","Narendra Barad","","5.18.1","","Engineering","","07/27/10 01:44 PM","007:MAX","Daniel Hillis","","","0","Daniel Hillis","8","8","08/05/10 10:53 PM","08/13/10 09:44 PM","","Closed (Implemented)"
"Feature","11588","Max Marketing - New Navigation Button Change - Rename Summary Page to Selling Sheet","","Medium","Daniel Hillis","","5.18.1","","Engineering","","07/27/10 01:47 PM","007:MAX","Daniel Hillis","","","0","Daniel Hillis","0.25","0.25","08/04/10 06:45 PM","08/04/10 06:45 PM","","Closed (Duplicate)"
"Bug","11607","Max Selling & Email:  pdf - Email shows Filename with .aspx in it","","Medium","Michelle Clay","","Undecided","","Max Ad","","07/27/10 09:25 PM","007:MAX","Narendra Barad","","","0","Michelle Clay","2","2","01/23/15 08:23 PM","01/23/15 08:51 PM","","Closed (Fixed)"
"Feature","11608","Max Marketing - ""Automatically check save"" preference","","Medium","Narendra Barad","","5.18.1","","Engineering","","07/27/10 09:29 PM","007:MAX","Daniel Hillis","","","0","Kevin Boucher","6","6","08/05/10 04:03 PM","08/06/10 07:50 PM","","Closed (Implemented)"
"Bug","11610","Max Marketing - Saved files do NOT have pdf extension - instead saved as .NET files","","Planning","Narendra Barad","","5.19","","Engineering","","07/27/10 09:44 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","09/28/10 04:08 PM","09/28/10 04:08 PM","","Closed (Won't Fix)"
"Bug","11611","Max Marketing - Save option does NOT give us pop up window","","Planning","Narendra Barad","","5.18.1","","Engineering","","07/27/10 11:21 PM","007:MAX","Narendra Barad","","","0","Daniel Hillis","0","0","07/29/10 07:28 PM","03/21/11 06:45 PM","","Closed (Won't Fix)"
"Feature","11614","Max Marketing - Change ""Offer Price"" text","","Medium","Daniel Hillis","","5.18.1","","Engineering","","07/28/10 03:33 PM","007:MAX","Daniel Hillis","","","0","Narendra Barad","2","2","08/11/10 04:02 PM","08/11/10 05:20 PM","","Closed (Implemented)"
"Bug","11627","Inventory Only System Analysis","","Medium","V-MAX-QA","","Undecided","","Engineering","","07/28/10 07:06 PM","007:MAX","David McGarry","","","0","Christopher Norton","0","0","12/19/12 08:10 PM","12/19/12 08:10 PM","11628,11659,11660,11661,11662,11663,","Closed (Fixed)"
"Bug","11628","Trade Analyzer: TMV Server Error","","High","V-MAX-QA","bennett","Undecided","","Data","","07/28/10 07:08 PM","007:MAX","David McGarry","","","0","Christopher Norton","0","0","12/19/12 08:10 PM","12/19/12 08:10 PM","","Closed (Fixed)"
"Bug","11633","Max Marketing - disclaimer - typo in the JD Power PIN section of disclaimer","","Planning","Narendra Barad","","5.18.1","","Engineering","","07/28/10 09:13 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","07/29/10 09:33 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11658","Max Marketing - Server Error while Editing Header","","Medium","Narendra Barad","","5.18.1","","Engineering","","07/29/10 07:00 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","07/29/10 07:19 PM","07/29/10 07:19 PM","","Closed (Won't Fix)"
"Bug","11659","KBB Consumer Tool:  Poor Condition","","High","V-MAX-QA","bennett","Undecided","","Data","","07/29/10 07:17 PM","007:MAX","David McGarry","","","0","Christopher Norton","0","0","12/19/12 08:10 PM","12/19/12 08:10 PM","","Closed (Fixed)"
"Bug","11660","Trade Analyzer:  Show Dealer Group --> DPP","","Medium","V-MAX-QA","","Undecided","","Engineering","","07/29/10 07:22 PM","007:MAX","David McGarry","","","0","Christopher Norton","0","0","12/19/12 08:10 PM","12/19/12 08:10 PM","","Closed (Fixed)"
"Bug","11661","Inventory Management Plan:  No Lights","","Medium","V-MAX-QA","","Undecided","","Engineering","","07/29/10 07:35 PM","007:MAX","David McGarry","","","0","Christopher Norton","0","0","12/19/12 08:10 PM","12/19/12 08:10 PM","","Closed (Fixed)"
"Bug","11662","Inventory Management Plan:  Full Planning DPP","","Medium","V-MAX-QA","","Undecided","","Engineering","","07/29/10 07:35 PM","007:MAX","David McGarry","","","0","Christopher Norton","0","0","12/19/12 08:10 PM","12/19/12 08:10 PM","","Closed (Fixed)"
"Bug","11668","Max Marketing - Offer Price changes busted when price change more than 10%","","Medium","Narendra Barad","","5.18.1","","Engineering","","07/30/10 03:17 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/13/10 09:53 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11683","IPA - Text outside the Search box after navigating to 2nd page of IPA","","Planning","Narendra Barad","","5.18.1","","Engineering","","07/30/10 07:11 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/23/10 06:54 PM","03/21/11 06:45 PM","","Closed (Not Reproducible)"
"Bug","11685","Max Marketing - pdf name show Print.aspx when Dealer Pref (Additional Settings) NOT configured","","Medium","Narendra Barad","","5.18.1","","Engineering","","07/30/10 09:20 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/13/10 09:52 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11701","Max Marketing - Market Listing Edit broken after changing Market Listing settings","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/02/10 03:37 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/12/10 10:27 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11702","Max Marketing - Close Market Comparison Preview link not visible after Edit Market Listing and hitting Enter","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/02/10 03:41 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/02/10 10:43 PM","08/02/10 10:43 PM","","Closed (Won't Fix)"
"Bug","11708","Max Marketing - disclaimer - extra line needed in sections","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/02/10 05:04 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/02/10 09:44 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11711","Max Marketing - Remove Payment section code from 5.8.1","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/02/10 06:47 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/02/10 09:42 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Feature","11718","GM VIS integration: robots","","High","Benson Fung","","Undecided","","Engineering","","08/02/10 10:28 PM","007:MAX","Benson Fung","","","0","Jacob Solotaroff","0","0","02/27/11 06:00 PM","10/16/13 08:14 PM","","Closed (Duplicate)"
"Feature","11720","Organize Unassigned Photos UI","","Low","Michelle Clay","","Undecided","","Max Ad","","08/02/10 10:46 PM","007:MAX","Benson Fung","","","0","Michelle Clay","0","0","01/23/15 08:23 PM","01/23/15 08:51 PM","","Closed (Implemented)"
"Bug","11722","Max Marketing - An unknown error while changing Equipment source","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/03/10 02:05 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/05/10 10:24 PM","03/21/11 06:45 PM","","Closed (Not Reproducible)"
"Bug","11725","Max Marketing - Selling sheet text still appears instead of Sales Packet","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/03/10 02:51 PM","007:MAX","Narendra Barad","","","0","Daniel Hillis","0","0","08/03/10 07:33 PM","03/21/11 06:45 PM","","Closed (By Design)"
"Bug","11729","Max Marketing - Market Listing NOT displayed even when box checked in left hand panel","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/03/10 05:09 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/20/10 03:43 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11733","Max Marketing - Website pdf - msg text needs to change from Post to website to Post online","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/03/10 06:25 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/05/10 07:02 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11734","Max Marketing - Sales Packet - 360 Pricing Analysis NOT displayed with checkbox ON","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/03/10 07:06 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/13/10 09:33 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11735","Max Marketing - pdf - open dealer website in new window","","Medium","Narendra Barad","","5.19","","Engineering","","08/03/10 07:18 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","10/13/10 09:32 PM","03/21/11 06:55 PM","","Closed (Verified)"
"Bug","11747","Max Marketing totally busted. Blank page comes up","","High","Narendra Barad","","5.18.1","","Engineering","","08/03/10 09:56 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/03/10 10:19 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11760","Max Marketing - Market Comparison option doesn't hide left hand controls","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/04/10 07:07 PM","007:MAX","Narendra Barad","","","0","Daniel Hillis","0","0","08/05/10 10:39 AM","03/21/11 06:45 PM","","Closed (Won't Fix)"
"Bug","11761","Max Marketing - Market Comparison - User able to edit Equipment (Regression)","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/04/10 07:14 PM","007:MAX","Narendra Barad","","","0","Daniel Hillis","0","0","08/06/10 09:57 PM","08/06/10 09:58 PM","","Closed (By Design)"
"Bug","11766","Max Marketing - User able to select Certified Benefits checkbox when it should be disabled","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/04/10 09:37 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/20/10 03:53 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11767","Max Marketing - Market Comparison - UI confusing when printing","","Low","Narendra Barad","","5.21","","Engineering","","08/04/10 10:19 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","12/12/10 08:16 PM","03/21/11 07:09 PM","","Closed (Verified)"
"Bug","11774","Max Marketing - Equipment - Edit still shows text - ""Features"" - should be Equipment","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/05/10 05:58 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/09/10 06:56 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11778","Max Marketing - Equipment - Show/Hide faulty with market comparison/selling sheet options","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/05/10 08:01 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/06/10 08:45 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11779","Server Error after clicking on IAA","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/05/10 08:05 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/10/10 07:04 PM","03/21/11 06:45 PM","","Closed (Not Reproducible)"
"Bug","11784","Max Marketing - IE 6 - Checkbox indent lost after switching from market comparison","","Planning","Narendra Barad","","5.19","","Engineering","","08/05/10 09:27 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","10/14/10 09:21 PM","03/21/11 06:55 PM","","Closed (Verified)"
"Bug","11785","Max Marketing - Market Comparison - Market Listing preview displayed along in Edit Mode","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/05/10 10:15 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/06/10 09:32 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11786","Max Marketing - Server Error - Could not find stored procedure 'Marketing.DealerGeneralPreference#Create'","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/05/10 10:36 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/06/10 08:16 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11790","Max Marketing - Checking Print or Email selects muliple check boxes","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/06/10 03:50 PM","007:MAX","Narendra Barad","","","0","Daniel Hillis","0","0","08/06/10 03:53 PM","08/06/10 07:51 PM","","Closed (By Design)"
"Bug","11795","Max Marketing - SE - Resource could NOT be found attempting to bring up pdf","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/06/10 04:54 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/18/10 09:16 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11798","Max Marketing - Dealer Pref - Automatically check Save checkbox text needs to be altered","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/06/10 07:20 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/06/10 10:03 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11801","Max Marketing - Market Listings Unlimited ranges result in arithmetic overflow in stored procedure","","Medium","Daniel Hillis","","5.18.1","","Engineering","","08/06/10 08:19 PM","007:MAX","Daniel Hillis","","","0","Narendra Barad","0","0","08/20/10 09:48 PM","09/15/10 04:47 PM","","Closed (Verified)"
"Bug","11808","Max Marketing - IE 6 - Quick Add/Remove buttons do NOT work","","Ground Level","Narendra Barad","","5.19","","Engineering","","08/09/10 02:53 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","10/13/10 07:48 PM","03/21/11 06:55 PM","","Closed (Verified)"
"Bug","11809","Max Marketing - Certified Benefits selected on Selling sheet but NOT displayed","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/09/10 02:59 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/10/10 08:23 PM","08/10/10 08:23 PM","","Closed (Verified)"
"Bug","11810","Max Marketing - Certified logo NOT displayed on Sales Packet Preview while pdf displays it","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/09/10 03:16 PM","007:MAX","Narendra Barad","","","0","Kevin Boucher","0","0","08/12/10 08:42 PM","03/21/11 06:45 PM","","Closed (Duplicate)"
"Bug","11822","Max Marketing - pdf still reads Features instead of Equipment","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/09/10 07:10 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/13/10 09:33 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11825","Max Marketing - Website PDF - Vehicle Highlights not displayed","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/09/10 09:47 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/13/10 08:36 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Feature","11836","Max Marketing - Change scope of customer/deal specific cache to include username","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/10/10 06:13 PM","007:MAX","Daniel Hillis","","","0","Daniel Hillis","0","0","08/10/10 08:17 PM","08/20/10 07:13 PM","","Closed (Implemented)"
"Bug","11840","Max Marketing - pdf - Ad preview should be printed instead of Description","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/10/10 08:35 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/17/10 10:31 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11841","Max Marketing - SE - upgrade required for Web PDF is not active","","Medium","Narendra Barad","","5.19","","Engineering","","08/10/10 09:36 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","09/16/10 08:11 PM","09/16/10 08:11 PM","11876,","Closed (Duplicate)"
"Bug","11842","Max Marketing - SE - Failed to load viewstate trying to print","","Planning","Narendra Barad","","5.18.1","","Engineering","","08/10/10 09:41 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/18/10 03:59 PM","03/21/11 06:45 PM","","Closed (Not Reproducible)"
"Bug","11845","Max Marketing - Website PDF - Market Listing displayed in pdf","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/10/10 10:09 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/16/10 08:00 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11846","Max Marketing - pdf shows Certified Benefits while preview doesn't","","Low","Narendra Barad","","5.19","","Engineering","","08/10/10 10:27 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","10/15/10 09:58 PM","03/21/11 06:55 PM","","Closed (Not Reproducible)"
"Bug","11847","Max Marketing - pdf displays garbled data due to parenthesis in customer phone number","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/10/10 10:35 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/17/10 03:56 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11848","Max Marketing - Market Comparison does NOT show Negative savings","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/11/10 03:08 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/20/10 07:48 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Feature","11855","SF:36249, Edge Task Force, MAX Ad: Build an ""Ad Publication Error"" Report (RDL)","","Medium","V-MAX-QA","","backlog","","Engineering","","08/11/10 04:22 PM","007:MAX","Devang Maniar","36249","","0","Chris Fant","8","8","03/20/12 09:27 PM","03/20/12 09:29 PM","","Closed (Won't Implement)"
"Feature","11859","Max Marketing - UI Changes after preview","","Medium","Daniel Hillis","","5.18.1","","Engineering","","08/11/10 08:33 PM","007:MAX","Daniel Hillis","","","0","Kevin Boucher","0","0","08/12/10 08:05 PM","08/17/10 08:25 PM","","Closed (Implemented)"
"Bug","11860","Max Marketing - Need to show ad-preview instead of the vehicle description in Market Listings","","Medium","Daniel Hillis","","5.19","","Engineering","","08/11/10 08:37 PM","007:MAX","Daniel Hillis","","","0","Narendra Barad","16","16","09/29/10 10:07 PM","10/01/10 05:32 PM","","Closed (Verified)"
"Bug","11861","SF:36223, P1, Max Ad: Photo Uploader Error","","Medium","Benson Fung","","Undecided","","Engineering","","08/11/10 09:02 PM","007:MAX","Satwinder Kahlon","36223","","0","Benson Fung","0","0","08/18/10 03:55 PM","05/24/11 05:35 PM","","Closed (Duplicate)"
"Bug","11876","Multiple logins - Dundas contols on VPA and AccessContoller code faulty","","Medium","Narendra Barad","","5.19","","Engineering","","08/11/10 09:02 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","09/16/10 08:12 PM","03/21/11 06:55 PM","","Closed (Verified)"
"Bug","11886","Max Marketing - disclaimer - mileage variable should include comma similar to our preview","","Planning","Narendra Barad","5.18.1.116","5.18.1","","Engineering","","08/11/10 10:41 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/16/10 07:25 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Bug","11887","Max Marketing - pdf differs from preview - Dealer name appears in pdf when no dealer logo","","Medium","Narendra Barad","","5.18.1","","Engineering","","08/11/10 10:50 PM","007:MAX","Narendra Barad","","","0","Narendra Barad","0","0","08/18/10 09:49 PM","03/21/11 06:45 PM","","Closed (Verified)"
"Feature","11890","Max Marketing - Make Market Comparison checkbox bold when Market Comparison Radio Button is checked","","Medium","Daniel Hillis","","5.18.1","","Engineering","","08/12/10 02:54 PM","007:MAX","Daniel Hillis","","","0","Kevin Boucher","0","0","08/12/10 07:59 PM","08/13/10 06:25 PM","","Closed (Implemented)"
"Feature","11891","Max Marketing - Smart Save","","Medium","Narendra Barad","","5.19","","Engineering","","08/12/10 03:00 PM","007:MAX","Daniel Hillis","","","0","Brock Reeve","24","24","09/16/10 08:20 PM","09/29/10 10:06 PM","","Closed (Implemented)"
"Bug","11902","Vehicle Count in Pagination is Incorrect on Inventory List Page","","Ground Level","Justin Maderer","","Undecided","","Max Ad","","08/12/10 06:40 PM","007:MAX","David McGarry","","","0","Benin Fitzpatrick","0","0","09/24/10 07:29 PM","03/25/11 06:53 PM","","Closed (Fixed)"
"Bug","11904","Autotrader Phoneups errors","","Planning","V-MAX-QA","","Undecided","","Engineering","","08/12/10 07:08 PM","007:MAX","Benson Fung","","","0","Christopher Norton","0","0","12/19/12 08:10 PM","12/19/12 08:10 PM","","Closed (Fixed)"
