"Category","Case","Title","Story Points","Priority","Assigned To","Tags","Fix Versions","Affect Versions","Area","Milestone","Date Opened","Project","Opened By","Salesforce Case","Due Date","HotFix","Resolved By","Original Estimate","Current Estimate","Date Resolved","Date Closed","Subcases","Status"
"Task","38669","New CommandCenter link needs to be updated to pass BUID","2","Medium","Abhishek Kumar","","First Look - MAX Digital","30.2","Misc","","02/28/17 03:21 PM","002:FLM","J. Travis Huber","","","0","Abhishek Kumar","16","12","04/05/17 08:54 AM","04/05/17 08:54 AM","","Closed (Verified)"
"Internal Defect","38850","To Fix  Exemption report alter scripts","0","Medium","Deepa Ravishankar","","First Look - MAX Digital","30.2","MAX Merchandising","","03/27/17 03:01 PM","002:FLM","Deepa Ravishankar","","","0","Deepa Ravishankar","0","0","04/05/17 08:43 AM","04/05/17 08:43 AM","","Closed (Verified)"
"Internal Defect","38864","Selling & FL services : authentication is successful for services on giving valid username and invalid password","0","Medium","Deepa Ravishankar","","First Look - MAX Digital","30.2","MAX Merchandising","","03/28/17 07:12 PM","002:FLM","Deepa Ravishankar","","","0","Deepa Ravishankar","0","0","04/05/17 07:43 AM","04/05/17 07:43 AM","","Closed (Verified)"
"Internal Defect","38833","Selling Service for Photo is failing","0","Medium","Deepa Ravishankar","","First Look - MAX Digital","30.2","MAX Mobile","","03/23/17 02:55 PM","002:FLM","Deepa Ravishankar","","","0","Deepa Ravishankar","0","0","04/05/17 07:37 AM","04/05/17 07:37 AM","","Closed (Verified)"
"Task","38811","Create script for global default Mobile View","0","Medium","V-MAX-Engineers","","First Look - MAX Digital","30.2","Misc","","03/22/17 02:56 PM","002:FLM","Joseph Laochaloenvanich","","03/24/17 03:00 PM","0","Joseph Laochaloenvanich","0","0","03/31/17 02:28 PM","03/31/17 02:28 PM","","Closed (Completed)"
"Bug","38860","SF:217627, Packages Not Being Selected in MAX from BMW Autoload","0","Medium","App Support","","First Look - MAX Digital","Undecided","MAX Autoload","","03/28/17 05:58 PM","002:FLM","Michael Morales","217627","","0","Bill Rogalla","0","0","03/29/17 04:15 PM","03/29/17 04:40 PM","","Closed (Won't Fix)"
"Internal Defect","38757","Appraisal Lite:  How does a user exit store and get back to the ruby dealer chooser page","0","Medium","Christopher Norton","","First Look - MAX Digital","30.2","MAX Admin","","03/13/17 10:16 PM","002:FLM","Christopher Norton","","","0","Joseph Laochaloenvanich","0","0","03/28/17 06:45 PM","03/28/17 06:45 PM","","Closed (Duplicate)"
"Bug","38786","SF:215954, Volvo of Charleston M4W website infractions","0","Medium","App Support","","First Look - MAX Digital","Undecided","Website 2.0","","03/20/17 04:38 PM","002:FLM","Michael Morales","215954","","0","Bill Rogalla","0","0","03/24/17 07:06 PM","03/27/17 04:25 PM","","Closed (By Design)"
"Bug","38750","SF:214670, MAX for Website Issue - Opening Same VDP on Every Car","0","Medium","App Support","","First Look - MAX Digital","Undecided","Website 2.0","","03/10/17 10:11 PM","002:FLM","Michael Morales","214670","","0","Bill Rogalla","0","0","03/24/17 07:41 PM","03/27/17 04:24 PM","","Closed (Fixed)"
"Bug","38576","SF:210015, Firstlook Mobile Issue- Fremont VW Casper","0","Medium","App Support","","First Look - MAX Digital","Undecided","FL Mobile","","02/15/17 03:00 PM","002:FLM","Michael Morales","210015","","0","Bill Rogalla","0","0","03/24/17 07:49 PM","03/27/17 04:23 PM","","Closed (Fixed)"
"Bug","34585","SF:160857 AutoLoad: MSRP Missing in XML","13","Critical","App Support","","First Look - MAX Digital","Undecided","MAX Autoload","","10/23/15 04:02 PM","002:FLM","Tim Muir","160857","","0","James Daniel","0","0","02/10/17 05:26 PM","03/27/17 04:21 PM","35054,36279,","Closed (Duplicate)"
"Bug","38718","SF:213984, Profit Max Issue - Missing Market Listings From Sister Store","0","Medium","App Support","","First Look - MAX Digital","Undecided","Digital Showroom","","03/07/17 11:16 PM","002:FLM","Michael Morales","213984","","0","Michaela Baker","0","0","03/27/17 03:34 PM","03/27/17 04:18 PM","","Closed (Fixed)"
"Bug","38842","SF:217019, Lot Provider Colors taking priority over MAX AD Colors","0","Medium","App Support","","First Look - MAX Digital","Undecided","MAX Ad Descriptions","","03/24/17 01:34 PM","002:FLM","Michael Morales","217019","","0","Bill Rogalla","0","0","03/24/17 04:14 PM","03/27/17 02:10 PM","","Closed (By Design)"
"Task","38845","BETA Moving slow at specific times of day","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","30.2","Misc","","03/24/17 06:16 PM","002:FLM","Joseph Laochaloenvanich","","","0","Joseph Laochaloenvanich","0","0","03/24/17 06:59 PM","03/24/17 06:59 PM","","Closed (Duplicate)"
"Project","38837","Exemption Report 31.0","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","31.0","Misc","","03/23/17 07:17 PM","002:FLM","Joseph Laochaloenvanich","","","0","Joseph Laochaloenvanich","0","0","03/23/17 07:19 PM","03/23/17 07:19 PM","","Closed (Won't Complete)"
"Project","38821","New Car Pricing – Price by Age","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","31.0","Misc","","03/22/17 08:57 PM","002:FLM","Joseph Laochaloenvanich","","","0","Joseph Laochaloenvanich","0","0","03/23/17 06:32 PM","03/23/17 06:32 PM","","Closed (Won't Complete)"
"Internal Task","37475","Autoload:  unable to re-queue autoload errors that do not require autoload credentials","8","Medium","Christopher Norton","","First Look - MAX Digital","Internal Backlog","MAX Reports","","08/16/16 06:53 PM","002:FLM","Christopher Norton","","","0","Christopher Norton","0","0","02/27/17 08:08 PM","03/22/17 02:20 PM","","Closed (Verified)"
"Bug","38721","SF:214090, Don Moore Market Listing Issues - Price Not Updating in Listing","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","Undecided","Digital Showroom","","03/08/17 04:32 PM","002:FLM","Michael Morales","214090","","0","Bill Hummel","0","0","03/20/17 10:04 PM","03/20/17 10:04 PM","","Closed (Fixed)"
"Task","38768","Update Mercedes Benz models to match the style guide","0","Medium","Bill Hummel","","First Look - MAX Digital","30.2","Misc","","03/14/17 08:45 PM","002:FLM","J. Travis Huber","","","0","Bill Hummel","0","0","03/20/17 02:41 PM","03/20/17 02:41 PM","","Closed (Won't Complete)"
"Bug","34824","SF:142048, Searching DSR by M SPORT Package/Line Issue","19","Medium","App Support","roadmap","First Look - MAX Digital","30.2","Digital Showroom","","11/23/15 04:22 PM","002:FLM","Bill Rogalla","142048","","0","Michael Morales","0","0","03/15/17 04:31 PM","03/15/17 04:31 PM","38435,38436,","Closed (Fixed)"
"Internal Defect","38726","Non package items being considered packages","4","Medium","Tim Muir","HOTFIX","First Look - MAX Digital","Undecided","MAX Merchandising","","03/08/17 10:25 PM","002:FLM","Troy Hemstreet","","","0","Tim Muir","8","8","03/14/17 01:28 AM","03/14/17 01:30 AM","","Closed (Verified)"
"Internal Defect","38698","INT-B - Develop build is failing with missing image","0","Medium","Vivek Rane","","First Look - MAX Digital","30.2","MAX Merchandising","","03/03/17 12:38 PM","002:FLM","Vivek Rane","","","0","Vivek Rane","0","0","03/03/17 12:57 PM","03/09/17 12:15 PM","","Closed (Verified)"
"Bug","38430","SF:204433, MSRP Values Missing From Autoload XML","5","Medium","App Support","","First Look - MAX Digital","30.1","MAX Autoload","","01/16/17 05:01 PM","002:FLM","Michael Morales","204433","","0","Tim Muir","24","24","02/25/17 12:12 AM","03/09/17 03:48 PM","34585,","Closed (Verified)"
"Task","38436","Modify the max-showroom-loader python application to load packages into CloudSearch","3","Medium","Tim Muir","","First Look - MAX Digital","30.2","Digital Showroom","","01/16/17 10:05 PM","002:FLM","Troy Hemstreet","","","0","Tim Muir","2","2","03/13/17 11:16 PM","03/13/17 11:20 PM","","Closed (Verified)"
"Bug","38733","SF:214404, MAX Ad Issue Report - Extreme Slowness 3-9-17","0","Medium","App Support","","First Look - MAX Digital","Undecided","MAX Ad Descriptions","","03/09/17 08:23 PM","002:FLM","Dan Webster","214404","","0","Bill Rogalla","0","0","03/13/17 08:24 PM","03/13/17 08:26 PM","","Closed (Fixed)"
"Bug","35146","SF:145910, USED BMW's DSR missing MSRP comparison","5","High","App Support","","First Look - MAX Digital","Undecided","MAX Autoload","","12/23/15 10:29 PM","002:FLM","Bill Rogalla","145910","","0","Bill Rogalla","0","0","03/13/17 03:51 PM","03/13/17 04:17 PM","34776,","Closed (Fixed)"
"Project","38715","Packages White List - Non Packages being included","0","Medium","Bill Rogalla","","First Look - MAX Digital","30.2","Misc","","03/07/17 07:31 PM","002:FLM","Joseph Laochaloenvanich","","","0","Christopher Norton","0","0","03/09/17 08:50 PM","03/09/17 08:51 PM","","Closed (Completed)"
"Task","36029","Upgrade Ruby","0","Medium","Shailesh Panchal","Demoed","First Look - MAX Digital","30.1","FL Reports","","03/14/16 07:12 PM","002:FLM","Kara Korte","","","0","Akshai Rathore","8","8","01/10/17 04:34 PM","03/09/17 08:52 AM","","Closed (Verified)"
"Internal Defect","38429","Digital Showroom: No Google Analytics Usage Data in Beta","0","Medium","Tim Muir","","First Look - MAX Digital","30.1","Digital Showroom","","01/16/17 05:00 PM","002:FLM","Tim Muir","","","0","Tim Muir","4","4","03/07/17 10:49 AM","03/09/17 12:23 AM","","Closed (Verified)"
"Bug","38514","Can not calculate Market data without ChromeStyleId at FirstLook.Merchandising.DomainModel.MarketingData.etc.","0","High","Christopher Norton","","First Look - MAX Digital","30.1","MAX Autoload","","02/02/17 07:53 PM","002:FLM","Christopher Norton","","","0","Christopher Norton","4","8","02/27/17 05:15 PM","03/08/17 05:13 PM","","Closed (Verified)"
"Bug","38518","DSR-Dealer Certified Program Detail Section Missing ","0","Medium","Tim Muir","","First Look - MAX Digital","30.1","Digital Showroom","","02/03/17 04:02 PM","002:FLM","Bill Rogalla","","","0","Tim Muir","3","3","02/20/17 03:40 PM","03/09/17 12:22 AM","38603,38604,","Closed (Verified)"
"Task","38525","Only log Errors in Merchandising.Release.Tasks.Service","0","Medium","Christopher Norton","","First Look - MAX Digital","30.1","MAX Autoload","","02/06/17 04:59 PM","002:FLM","Lokesh Shastri","","","0","Christopher Norton","2","4","02/27/17 07:19 PM","03/08/17 05:13 PM","","Closed (Verified)"
"Bug","38603","Max Ad: Certified Flag Not Set For Dealer Certified Cars","0","High","Tim Muir","","First Look - MAX Digital","30.1","Misc","","02/17/17 06:58 AM","002:FLM","Tim Muir","","","0","Tim Muir","0","0","02/18/17 12:38 AM","03/09/17 12:23 AM","","Closed (By Design)"
"Internal Defect","38604","Showroom: No Certified Data Appears for OEM Certified Category","0","High","Tim Muir","","First Look - MAX Digital","30.1","Digital Showroom","","02/17/17 08:06 AM","002:FLM","Tim Muir","","","0","Tim Muir","0","0","02/18/17 12:37 AM","03/09/17 12:24 AM","","Closed (By Design)"
"Bug","35947","SF:155245, Herb Chambers CJ Dodge Danvers - FirstLook Reporting Error","5","Medium","App Support","","First Look - MAX Digital","30.1","FL Reports","","03/03/16 06:01 PM","002:FLM","Dan Webster","155245","","0","Inna Tulika","40","40","02/27/17 04:59 PM","03/08/17 10:18 PM","38660,","Closed (Verified)"
"Bug","38681","Task faulted but aggregate exception is null in wanamaker.webapp ModelBuilder.MaxPricingTool","0","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","Internal Backlog","MAX Ad Descriptions","","03/01/17 09:28 PM","002:FLM","Christopher Norton","","","0","Austin Conference Room","0","0","03/08/17 10:06 PM","03/08/17 10:06 PM","","Closed (Duplicate)"
"Bug","36784","SF:168470, Appraisal Manager Not Showing Data - Place cap on recon amount","5","High","App Support","java","First Look - MAX Digital","30.1","FL Appraisal","","06/01/16 02:52 PM","002:FLM","Dan Webster","168470","","0","Dhiresh Mehta","0","0","02/01/17 02:51 PM","03/08/17 02:13 PM","","Closed (Verified)"
"Bug","37558","SF:181379, NADA Option Values not matching NADA Book Sheet in E-Stock card","8","Medium","App Support","java","First Look - MAX Digital","30.1","FL Inventory","","08/24/16 07:13 PM","002:FLM","Dan Webster","181379","","0","Dhiresh Mehta","3","3","02/21/17 08:48 AM","03/08/17 02:11 PM","","Closed (Verified)"
"Bug","37621","SF:182635, AutoTrader /Cars.com Links Not working on Only FRESH Added Appraisals","8","High","App Support","","First Look - MAX Digital","30.1","Profit MAX","","09/07/16 03:09 PM","002:FLM","Dan Webster","182635","","0","Vivek Rane","40","45","02/17/17 04:31 PM","03/08/17 02:27 PM","","Closed (Verified)"
"Bug","37787","SF:187450, KBB Consumer Tool Error - Wrong State Appears in Report When Options Are Added","5","Medium","App Support","","First Look - MAX Digital","30.1","FL Appraisal","","09/29/16 06:54 PM","002:FLM","Dan Webster","187450","","0","Dhanunjaya Yenugula","32","32","02/07/17 01:01 PM","03/08/17 02:20 PM","","Closed (Verified)"
"Bug","38370","SF:202842, Page Display Issue - KBB Printable Reports Window Cutting Off At Bottom","2","Medium","App Support","","First Look - MAX Digital","30.1","FL Appraisal","","01/05/17 10:54 PM","002:FLM","Michael Morales","202842","","0","Dhiresh Mehta","0","0","02/02/17 10:56 PM","03/08/17 02:16 PM","","Closed (Verified)"
"Internal Defect","38482","Add ""Recall Report"" Menu Item into FirstLook","2","High","Inna Tulika","","First Look - MAX Digital","30.1","FL Reports","","01/25/17 06:45 PM","002:FLM","Bill Rogalla","","","0","Inna Tulika","8","8","03/02/17 07:34 PM","03/08/17 04:21 PM","","Closed (Verified)"
"Feature","38531","MAX ONLY - CAS Authorization Change for Login","8","Medium","Bill Rogalla","","First Look - MAX Digital","30.1","MAX Merchandising","","02/06/17 08:50 PM","002:FLM","Bill Rogalla","","","0","J. Travis Huber","0","0","02/28/17 04:38 PM","02/28/17 04:38 PM","","Closed (Won't Implement)"
"Bug","38570","SF:209725, Don Moore Automall - Application Error Make-a-Deal","0","Medium","App Support","ruby","First Look - MAX Digital","30.1","FL Appraisal","","02/13/17 07:33 PM","002:FLM","Michael Morales","209725","","0","Dhiresh Mehta","30","30","02/22/17 11:51 AM","03/08/17 02:03 PM","38628,","Closed (Verified)"
"Bug","38628","SF:211131, Make-A-Deal Workbook just creating errors","5","Medium","App Support","","First Look - MAX Digital","30.1","FL Appraisal","","02/20/17 10:58 PM","002:FLM","Michael Morales","","","0","Akshai Rathore","0","0","02/22/17 03:34 PM","03/08/17 02:06 PM","","Closed (Verified)"
"Bug","14989","SF:43585, Max AD Window Sticker: Vehicles with Base Trim print with Model twice (T10/#12)","5","High","App Support","","First Look - MAX Digital","30.1","MAX Window Stickers","","03/23/11 07:28 PM","002:FLM","Paco Lebron","43585","","0","Christopher Norton","0","0","03/08/17 05:19 PM","03/08/17 09:47 PM","19926,","Closed (Verified)"
"Internal Defect","38651","Could not find stored procedure 'Carfax.Account#GetUserName' error","0","Medium","Darren Bokor","","First Look - MAX Digital","30.1","MAX Merchandising","","02/24/17 05:51 PM","002:FLM","Darren Bokor","","","0","Darren Bokor","0","0","02/24/17 11:04 PM","03/08/17 07:31 PM","","Closed (Verified)"
"Internal Defect","38215","New parallelization code causes error in creating PDFs","5","Medium","Darren Bokor","","First Look - MAX Digital","30.1","Digital Showroom","","12/09/16 03:32 PM","002:FLM","Troy Hemstreet","","","0","Darren Bokor","8","8","02/24/17 11:27 PM","03/08/17 07:30 PM","38630,","Closed (Verified)"
"Internal Task","38557","Update pricing app to use ConfigurationDb","3","Medium","Darren Bokor","","First Look - MAX Digital","30.1","Misc","","02/09/17 06:58 PM","002:FLM","J. Travis Huber","","","0","Darren Bokor","0","0","02/27/17 03:39 PM","03/08/17 05:16 PM","","Closed (Verified)"
"Internal Defect","38510","Hyundai Spider SQL Error on AutoApprove Task","0","Critical","Christopher Norton","","First Look - MAX Digital","30.1","MAX Autoload","","02/01/17 09:31 PM","002:FLM","Christopher Norton","","","0","Christopher Norton","0","0","02/27/17 08:19 PM","03/08/17 05:13 PM","","Closed (Verified)"
"Internal Defect","38513","Cannot insert duplicate key row in object 'Interface.AdReleases'","0","High","Christopher Norton","","First Look - MAX Digital","30.1","MAX Autoload","","02/02/17 07:32 PM","002:FLM","Christopher Norton","","","0","Christopher Norton","13","13","02/22/17 04:13 AM","03/08/17 05:13 PM","","Closed (Verified)"
"Bug","38558","DSRSalesPeopleLoginLog is not getting part of data from simpledb","3","Medium","Inna Tulika","","First Look - MAX Digital","30.1","Misc","","02/09/17 08:39 PM","002:FLM","Inna Tulika","","","0","Inna Tulika","40","40","02/24/17 09:18 PM","03/08/17 05:13 PM","","Closed (Verified)"
"Internal Defect","38640","Carfax.Account#GetUserName  Could not find stored procedure ","0","Medium","Christopher Norton","","First Look - MAX Digital","30.1","MAX Ad Descriptions","","02/22/17 10:39 PM","002:FLM","Christopher Norton","","","0","Christopher Norton","0","0","02/27/17 08:13 PM","03/08/17 05:13 PM","","Closed (Verified)"
"Internal Defect","38710","GLD: Time to Market took over 2 minutes to load in Beta","0","Medium","Christopher Norton","","First Look - MAX Digital","30.1","MAX Reports","","03/06/17 09:22 PM","002:FLM","Christopher Norton","","","0","J. Travis Huber","0","0","03/07/17 03:29 PM","03/08/17 05:13 PM","","Closed (Not Reproducible)"
"Internal Defect","38530","Dealer Certification is not being set properly when approved to DSR","2","Medium","Inna Tulika","","First Look - MAX Digital","30.1","MAX Merchandising","","02/06/17 08:31 PM","002:FLM","Troy Hemstreet","","","0","Inna Tulika","0","0","02/22/17 11:31 PM","03/08/17 05:01 PM","","Closed (Verified)"
"Internal Defect","38641","Max: Missing space between dealer name and drop-down arrow in dealer selector","0","Medium","Inna Tulika","","First Look - MAX Digital","30.1","Misc","","02/22/17 10:53 PM","002:FLM","Inna Tulika","","","0","Inna Tulika","0","0","03/07/17 05:25 PM","03/08/17 04:22 PM","","Closed (Verified)"
"Bug","38497","IN-GROUP PURCHASING : Mile filter is not getting updated.","8","Medium","Abhishek Kumar","","First Look - MAX Digital","30.1","FL Inventory","","01/31/17 11:36 AM","002:FLM","Abhishek Kumar","","","0","Abhishek Kumar","30","30","03/08/17 11:59 AM","03/08/17 11:59 AM","","Closed (Verified)"
"Bug","35458","Appraisal Redesign: When Matching Count has fewer than 5 market listings the count should be N/A.","3","Medium","Shailesh Panchal","","First Look - MAX Digital","30.1","FL Appraisal","","01/27/16 03:02 PM","002:FLM","Advait Gupte","","","0","Lokesh Shastri","4","4","02/08/17 09:50 AM","03/08/17 10:22 AM","","Closed (Verified)"
"Bug","37642","CTR Graph close button is too low","3","Low","Shailesh Panchal","","First Look - MAX Digital","30.1","Profit MAX","","09/12/16 04:27 PM","002:FLM","Inna Tulika","","","0","Lokesh Shastri","10","12","02/01/17 09:49 AM","03/08/17 10:23 AM","","Closed (Verified)"
"Internal Defect","38629","DPP page when clicked on Quick Planning for WC BMW dealer only","3","Medium","Shailesh Panchal","","First Look - MAX Digital","30.1","FL Inventory","","02/21/17 12:31 PM","002:FLM","Shailesh Panchal","","","0","Dhanunjaya Yenugula","1","1","02/23/17 12:11 PM","03/08/17 10:24 AM","","Closed (Verified)"
"Internal Defect","38642","Max AD Issue Report Error plus STA on Merchandising","0","Medium","Shailesh Panchal","","First Look - MAX Digital","30.1","MAX Merchandising","","02/23/17 11:39 AM","002:FLM","Shailesh Panchal","","","0","Vivek Rane","0","0","02/24/17 10:44 AM","03/08/17 10:24 AM","","Closed (Verified)"
"Bug","37327","Profit Max:STA on Save and Approve Ad on production","5","Medium","Shailesh Panchal","","First Look - MAX Digital","30.1","Profit MAX","","07/29/16 02:33 PM","002:FLM","Shailesh Panchal","","","0","Vivek Rane","30","35","02/15/17 11:38 AM","03/08/17 10:22 AM","","Closed (Verified)"
"Bug","38421","Redistribution Overview Report does not loads in IE11 browser.","0","Medium","Shailesh Panchal","EXSPROD","First Look - MAX Digital","30.1","FL Reports","","01/13/17 01:26 PM","002:FLM","Shailesh Panchal","","","0","Vivek Rane","40","40","02/07/17 10:46 AM","03/08/17 10:21 AM","","Closed (Verified)"
"Bug","38498","MDS and % of Mkt Avg shows zero values on New Car Pricing page whereas on Profit Max both have values.","5","Medium","Shailesh Panchal","","First Look - MAX Digital","30.1","New Car","","01/31/17 03:18 PM","002:FLM","Shailesh Panchal","","","0","Dhiresh Mehta","16","24","02/13/17 12:05 PM","03/08/17 10:15 AM","","Closed (Verified)"
"Bug","37175","FirstLook Inventory Manager Reporting Issues","0","Medium","Abhishek Kumar","java","First Look - MAX Digital","30.1","FL Reports","","07/15/16 02:38 PM","002:FLM","Help Desk Support","168339","","1","Abhishek Kumar","0","0","03/08/17 10:04 AM","03/08/17 10:04 AM","","Closed (Verified)"
"Internal Defect","38565","Trade Analyzed Report : Mismatch in count of data listed and UI issue on Loading Symbol ","5","Medium","Deepa Ravishankar","UI","First Look - MAX Digital","30.1","FL Reports","","02/13/17 12:54 PM","002:FLM","Deepa Ravishankar","","","0","Deepa Ravishankar","12","22","03/08/17 09:50 AM","03/08/17 09:50 AM","","Closed (Verified)"
"Bug","38502","Group Performance : Make, Model and Trim values showing as Null.","8","Medium","Deepa Ravishankar","java","First Look - MAX Digital","30.1","FL Inventory","","02/01/17 02:44 PM","002:FLM","Abhishek Kumar","","","0","Deepa Ravishankar","10","10","03/08/17 09:44 AM","03/08/17 09:44 AM","","Closed (Verified)"
"Bug","36376","Profit MAX: Rank Stucks up when decreased to lowest Rank","5","Low","Deepa Ravishankar","CD","First Look - MAX Digital","30.1","Profit MAX","","04/20/16 01:01 PM","002:FLM","Advait Gupte","","","0","Deepa Ravishankar","32","32","03/08/17 09:32 AM","03/08/17 09:32 AM","","Closed (Verified)"
"Internal Defect","38617","IMP- Estock card: updating 'Select Region' value in Auction Data is throwing DPP","0","Medium","Deepa Ravishankar","CONFIG","First Look - MAX Digital","30.1","FL Inventory","","02/20/17 01:49 PM","002:FLM","Deepa Ravishankar","","","0","Deepa Ravishankar","2","2","03/08/17 07:23 AM","03/08/17 07:23 AM","","Closed (Verified)"
"Task","38462","Carfax.ReportProcessorCommand: Integrate into archival process.","3","Medium","Bill Hummel","","First Look - MAX Digital","30.2","Misc","","01/20/17 05:13 PM","002:FLM","Bill Hummel","","","0","Bill Hummel","0","0","03/07/17 07:04 PM","03/07/17 07:04 PM","","Closed (Completed)"
"Task","33035","Business logic for exemption UI","","Medium","V-MAX-PRODUCT","","First Look - MAX Digital","30.2","Digital Showroom","","04/16/15 04:04 PM","002:FLM","Michelle Clay","","","0","J. Travis Huber","0","0","03/06/17 03:14 AM","03/06/17 03:14 AM","","Closed (Completed)"
"Bug","38683","SF:212778, Inquiry on Pushing Changes Faster to DSR","0","Medium","App Support","","First Look - MAX Digital","Undecided","Digital Showroom","","03/01/17 10:34 PM","002:FLM","Michael Morales","212778","","0","Bill Rogalla","0","0","03/02/17 09:21 PM","03/03/17 04:30 PM","","Closed (Not Reproducible)"
"Bug","38672","SF:212504, Extreme Slowness in FL/MAX - Specifically going from FL to MAX AD","0","Medium","App Support","","First Look - MAX Digital","Undecided","Misc","","02/28/17 06:11 PM","002:FLM","Dan Webster","212504","","0","Bill Rogalla","0","0","03/01/17 03:35 PM","03/01/17 03:46 PM","","Closed (Not Reproducible)"
"Bug","38643","SF:211556, Max DSR Issue - Send Link Via Email goes to old DSR","0","Medium","App Support","","First Look - MAX Digital","Undecided","Digital Showroom","","02/23/17 01:49 PM","002:FLM","Michael Morales","211556","","0","Bill Rogalla","0","0","02/23/17 03:09 PM","03/01/17 02:26 PM","","Closed (Duplicate)"
"Bug","38590","SF:210303, nl2462 - KBB Trim Differs From NADA & BB","0","Medium","App Support","","First Look - MAX Digital","Undecided","FL Appraisal","","02/16/17 04:01 PM","002:FLM","Michael Morales","210303","","0","Bill Rogalla","0","0","02/24/17 08:28 PM","03/01/17 02:07 PM","","Closed (Won't Fix)"
"Project","38391","30.0 CUSTOMER CASES","0","Medium","Bill Rogalla","","First Look - MAX Digital","30.0","Misc","","01/11/17 04:45 PM","002:FLM","Joseph Laochaloenvanich","","","0","Christopher Norton","0","0","02/28/17 05:24 PM","02/28/17 05:25 PM","36009,36611,36960,36961,37196,37515,37619,37625,37747,37954,37976,38059,38186,38203,38295,38324,38365,38383,38433,","Closed (Completed)"
"Project","38392","30.0 FEATURES","0","Medium","Bill Rogalla","","First Look - MAX Digital","30.0","Misc","","01/11/17 04:46 PM","002:FLM","Joseph Laochaloenvanich","","","0","Christopher Norton","0","0","02/28/17 05:24 PM","02/28/17 05:25 PM","38216,38482,38483,","Closed (Completed)"
"Project","38393","30.0 INTERNAL/CLEANUP","0","Medium","Bill Rogalla","","First Look - MAX Digital","30.0","Misc","","01/11/17 04:47 PM","002:FLM","Joseph Laochaloenvanich","","","0","Christopher Norton","0","0","02/28/17 05:24 PM","02/28/17 05:25 PM","22577,36029,38140,38176,38194,38360,38401,38415,38421,38465,38484,38525,38542,","Closed (Completed)"
"Project","38394","Mobile - Release","0","Medium","Bill Rogalla","","First Look - MAX Digital","30.0","Misc","","01/11/17 05:02 PM","002:FLM","Joseph Laochaloenvanich","","","0","Christopher Norton","0","0","02/28/17 05:24 PM","02/28/17 05:25 PM","38359,","Closed (Completed)"
"Bug","24253","SF:70180, Calculations Inaccurate  for Days in Stock - Redistribution Overview","","Medium","App Support","","First Look - MAX Digital","30.0","Digital Showroom","","12/03/12 05:30 PM","002:FLM","Chris Fant","70180","","0","Karun Prasad","16","16","01/17/17 09:05 AM","02/09/17 04:39 PM","","Closed (Verified)"
"Bug","36009","SF:155281, PMC Isue - Group Redistribution Overview Report Not Counting Days In Stock","5","Medium","V-MAX-PRODUCT","Demoed","First Look - MAX Digital","30.0","FL Group Command Center","","03/10/16 03:49 PM","002:FLM","Dan Webster","155281","","0","Michael Morales","40","28","02/09/17 03:50 PM","02/09/17 03:52 PM","24253,","Closed (Fixed)"
"Bug","36788","SF:167339, North Park Mazda - Kahlig Group - Profitability by Appraiser in PMR Display Issue","0","Medium","App Support","","First Look - MAX Digital","30.0","FL Reports","","06/01/16 07:21 PM","002:FLM","Dan Webster","167339","","0","Christopher Norton","12","18","02/10/17 08:01 PM","02/10/17 09:39 PM","","Closed (Verified)"
"Bug","37196","SF:171734, FirstLook Issue-- Online Buying and Live Auctions - Greyed Out","13","Medium","App Support","Demoed","First Look - MAX Digital","30.0","FL Inventory","","07/19/16 05:01 AM","002:FLM","Dan Webster","171734","","0","Dhanunjaya Yenugula","20","20","01/10/17 06:11 AM","02/09/17 04:14 PM","","Closed (Verified)"
"Bug","37588","SF:181840, Deal Log- Missing Cost to Sale / Cost to Market Data","5","High","App Support","","First Look - MAX Digital","30.0","FL Reports","","08/30/16 06:16 PM","002:FLM","Dan Webster","181840","","0","Christopher Norton","7","35","01/30/17 10:07 PM","02/10/17 10:55 PM","","Closed (Verified)"
"Bug","37625","SF:184133, Wisconsin Buyer's Guide - Adjustments Needed for 2016","8","High","Darren Bokor","HOTFIX","First Look - MAX Digital","30.0","MAX Window Stickers","","09/07/16 07:19 PM","002:FLM","Dan Webster","184133","","0","Darren Bokor","40","40","01/17/17 10:51 PM","02/09/17 04:43 PM","38448,","Closed (Verified)"
"Feature","37814","2WAY COMM FIRSTLOOK MOBILE: FL Service to save appraisal, plus editing","13","Medium","V-MAX-Engineers","","First Look - MAX Digital","29.1","FL Mobile","","10/04/16 04:08 PM","002:FLM","Bill Rogalla","","","0","Joseph Laochaloenvanich","0","0","11/29/16 08:38 PM","01/11/17 09:17 PM","37969,37970,","Closed (Verified)"
"Feature","37815","2WAY COMM FIRSTLOOK MOBILE: FL Service to save bookouts ","8","Medium","V-MAX-Engineers","","First Look - MAX Digital","29.1","FL Mobile","","10/04/16 04:09 PM","002:FLM","Bill Rogalla","","","0","Christopher Norton","0","0","11/30/16 05:29 PM","01/11/17 09:17 PM","37971,37972,","Closed (Implemented)"
